ip,source,source_url,last_seen,asn,organization,country
42.224.224.41,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.224.227.73,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.224.229.182,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.224.250.230,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.224.5.162,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.224.76.186,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.10.49,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.165.186,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.207.3,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.230.76,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.231.11,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.242.148,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.225.82.211,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.226.117.99,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.226.66.77,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.226.68.228,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.181.60,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.201.138,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.201.149,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.239.140,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.242.86,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.244.75,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.227.6.193,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.107.105,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.195.247,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.195.26,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.207.160,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.222.214,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.236.174,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.32.191,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.228.46.35,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.160.17,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.193.106,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.195.151,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.199.109,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.201.237,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.223.0,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.242.1,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.229.47.87,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.230.227.185,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.230.35.149,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.230.46.104,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.230.46.254,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.231.95.207,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.232.13.163,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.232.16.117,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.232.229.48,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.232.251.74,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.233.104.159,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.233.128.216,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.233.138.147,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.233.178.142,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.233.49.157,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.105.234,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.123.85,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.138.88,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.154.101,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.163.158,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.219.208,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.233.125,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.44.175,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.6.101,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.92.191,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.234.97.151,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.17.46,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.173.7,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.174.148,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.45.41,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.46.30,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.86.134,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.235.86.209,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.121.164,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.134.69,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.152.182,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.211.138,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.73.143,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.73.172,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.236.75.221,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.120.21,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.186.191,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.196.129,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.226.74,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.52.39,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.92.186,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.94.21,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.238.94.216,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.239.150.38,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.239.154.78,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.239.159.174,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.239.230.97,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.239.6.140,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.239.60.83,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.242.128.248,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.242.156.251,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.242.183.161,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.242.242.58,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.243.138.112,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.243.171.91,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.243.242.24,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.243.42.73,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.247.58.45,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4538,China Education and Research Network Center,CN
42.247.58.46,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4538,China Education and Research Network Center,CN
42.249.184.224,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
42.3.101.181,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.3.111.180,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.3.156.141,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.3.2.24,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.3.2.30,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.3.40.49,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.3.98.247,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
42.4.117.38,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.4.195.205,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.4.221.139,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.48.105.46,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.48.123.191,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.48.37.225,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.48.88.138,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.48.88.161,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.49.16.147,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.49.65.106,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.5.25.62,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.5.79.38,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.51.25.76,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,56005,"Zhengzhou Fastidc Technology Co.,Ltd.",CN
42.51.33.93,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,56005,"Zhengzhou Fastidc Technology Co.,Ltd.",CN
42.51.49.64,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,56005,"Zhengzhou Fastidc Technology Co.,Ltd.",CN
42.52.117.73,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.52.127.223,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.52.205.169,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.52.208.197,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.52.215.190,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.53.129.194,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.53.188.125,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.53.2.177,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.53.2.197,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.53.33.212,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.53.56.253,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.54.145.202,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.54.18.248,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.54.65.3,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.54.8.116,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.55.13.214,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.55.220.149,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.55.40.129,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.55.5.76,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.56.113.183,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.56.2.35,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.56.207.13,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.57.155.70,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.57.221.205,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.57.23.139,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.57.250.5,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.58.187.167,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.59.110.87,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.59.74.226,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.6.103.15,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.6.60.211,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.6.74.84,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.60.111.99,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9506,Singtel Fibre Broadband,SG
42.60.172.201,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9506,Singtel Fibre Broadband,SG
42.60.225.206,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9506,Singtel Fibre Broadband,SG
42.60.93.19,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9506,Singtel Fibre Broadband,SG
42.60.95.90,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9506,Singtel Fibre Broadband,SG
42.61.175.23,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,3758,SingNet,SG
42.63.153.176,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.63.233.167,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.63.51.160,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.7.231.131,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
42.70.185.153,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17421,Emome (Chunghwa Telecom),TW
42.72.144.28,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17421,Emome (Chunghwa Telecom),TW
42.77.228.233,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17421,Emome (Chunghwa Telecom),TW
42.79.75.247,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17421,Emome (Chunghwa Telecom),TW
42.82.178.230,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9770,LG HelloVision Corp.,KR
42.82.186.85,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9770,LG HelloVision Corp.,KR
42.82.192.98,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9770,LG HelloVision Corp.,KR
