ip,source,source_url,last_seen,asn,organization,country
115.40.46.72,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9845,LG HelloVision Corp.,KR
115.42.70.199,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,132165,Connect Communications,PK
115.48.26.12,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.49.117.188,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.54.123.93,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.54.127.3,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.54.143.225,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.55.4.3,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.55.45.85,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.56.145.223,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.56.67.123,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.60.138.218,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
115.68.194.59,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,38700,SMILESERV,KR
115.69.223.212,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,38778,PT Dutakom Wibawa Putra,ID
115.70.99.0,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,38195,Superloop,AU
115.72.194.92,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.73.131.178,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.73.141.240,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.73.190.86,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.73.211.79,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.74.108.82,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.74.226.34,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.74.57.107,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.76.117.142,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.77.147.38,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.77.59.144,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.79.112.8,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.79.217.239,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
115.94.40.140,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,3786,LG DACOM Corporation,KR
115.96.205.2,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17488,Hathway IP Over Cable Internet,IN
115.96.210.14,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17488,Hathway IP Over Cable Internet,IN
116.0.54.23,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24435,Supernet Limited Transit Autonomous System Number,PK
116.100.129.63,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.102.6.112,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24086,Viettel Corporation,VN
116.103.136.249,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.103.28.197,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.104.185.5,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.106.6.4,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.107.181.236,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.107.182.209,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.108.106.216,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24086,Viettel Corporation,VN
116.108.13.16,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.108.248.179,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.108.86.41,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.108.87.101,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.109.138.125,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24086,Viettel Corporation,VN
116.109.192.95,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.109.218.164,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.109.79.150,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.111.2.188,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.112.44.158,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
116.114.84.246,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
116.118.119.233,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7602,Sai gon Postel Corporation,VN
116.14.123.64,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9506,Singtel Fibre Broadband,SG
116.147.110.83,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
116.147.34.64,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
116.16.187.219,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140309,CHINATELECOM Guangdong province Zhongshan 5G network,CN
116.171.27.248,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
116.206.193.45,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,134840,"Myanmar Country Co., Ltd.",MM
116.206.193.84,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,134840,"Myanmar Country Co., Ltd.",MM
116.206.88.245,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,133866,U-Turn Technologies,BD
116.206.88.248,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,133866,U-Turn Technologies,BD
116.211.239.113,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,58563,China Telecom Hubei Province Network,CN
116.228.141.62,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4812,China Telecom Shanghai Province Network,CN
116.228.71.10,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4812,China Telecom Shanghai Province Network,CN
116.231.168.62,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4812,China Telecom Shanghai Province Network,CN
116.231.170.61,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4812,China Telecom Shanghai Province Network,CN
116.236.222.106,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4812,China Telecom Shanghai Province Network,CN
116.252.80.130,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
116.254.99.150,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,45700,PT Starlink Services Indonesia,ID
116.48.138.69,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
116.48.150.115,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4760,HKT Limited,HK
116.5.87.230,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
116.52.252.150,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
116.53.130.4,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
116.58.181.30,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,2514,"NTT PC Communications, Inc.",JP
116.59.15.209,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17421,Emome (Chunghwa Telecom),TW
116.62.231.151,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",CN
116.62.7.162,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,37963,"Hangzhou Alibaba Advertising Co.,Ltd.",CN
116.66.195.241,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4007,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",NP
116.73.240.243,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17488,Hathway IP Over Cable Internet,IN
116.86.211.61,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,55430,Starhub Ltd,SG
116.90.122.74,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140607,Sign In (PVT) LTD,PK
116.90.227.175,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24550,Websurfer Nepal Internet Service Provider,NP
116.96.158.125,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.97.184.25,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,38731,Viettel - CHT Company Ltd,VN
116.98.161.164,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24086,Viettel Corporation,VN
116.98.174.62,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24086,Viettel Corporation,VN
116.98.190.20,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.98.228.65,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.98.233.110,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
116.99.0.84,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
117.102.110.10,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,17451,Biznet Networks,ID
117.11.152.138,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4837,China Unicom Backbone,CN
117.141.211.100,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.154.8.214,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.157.209.37,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.158.156.76,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24445,"Henan Mobile Communications Co.,Ltd",CN
117.162.211.214,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,56045,China Mobile communications corporation,CN
117.170.72.190,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,56045,China Mobile communications corporation,CN
117.176.220.76,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.182.232.235,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.184.44.54,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24400,"Shanghai Mobile Communications Co.,Ltd.",CN
117.185.180.138,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,24400,"Shanghai Mobile Communications Co.,Ltd.",CN
117.192.47.18,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.200.55.226,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.201.248.42,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.203.74.58,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.205.3.26,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.205.4.136,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.207.132.230,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.209.118.164,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.238.208.97,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.239.199.34,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.240.0.49,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.240.9.147,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.244.252.181,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.250.147.166,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.250.19.91,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.250.197.68,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.250.33.12,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.252.93.114,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9829,BSNL (Bharat Sanchar Nigam Ltd),IN
117.26.226.188,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
117.27.75.38,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
117.3.67.127,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
117.36.15.172,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
117.39.63.46,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
117.50.119.132,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.50.194.182,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,23724,China Telecom Beijing IDC Network,CN
117.50.195.206,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,23724,China Telecom Beijing IDC Network,CN
117.50.216.34,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,23724,China Telecom Beijing IDC Network,CN
117.50.50.224,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9808,China Mobile Backbone,CN
117.54.156.236,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9340,PT Indointernet Tbk,ID
117.6.97.66,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,7552,Viettel Group,VN
117.68.74.159,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140527,China Telecom Anhui Province Wuhu IDC Network,CN
117.68.74.164,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140527,China Telecom Anhui Province Wuhu IDC Network,CN
117.68.74.165,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140527,China Telecom Anhui Province Wuhu IDC Network,CN
117.68.85.127,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140527,China Telecom Anhui Province Wuhu IDC Network,CN
117.70.94.155,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
117.72.121.35,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,141679,China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch,CN
117.72.29.82,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,141679,China Telecom Beijing Tianjin Hebei Big Data Industry Park Branch,CN
117.81.212.152,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,140292,China Telecom Jiangsu Province Suzhou Network,CN
118.121.203.170,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,38283,CHINANET SiChuan Telecom Internet Data Center,CN
118.122.9.55,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,4134,China Telecom Backbone,CN
118.131.69.86,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,3786,LG DACOM Corporation,KR
118.139.165.161,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,26496,"GoDaddy.com, LLC",US
118.139.165.208,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,26496,"GoDaddy.com, LLC",US
118.142.8.238,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,9304,HGC Global Communications Limited,HK
118.145.104.105,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,137718,"Beijing Volcano Engine Technology Co., Ltd.",CN
118.145.104.37,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,137718,"Beijing Volcano Engine Technology Co., Ltd.",CN
118.145.110.18,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,137718,"Beijing Volcano Engine Technology Co., Ltd.",CN
118.145.118.102,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,137718,"Beijing Volcano Engine Technology Co., Ltd.",CN
118.145.238.60,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,137718,"Beijing Volcano Engine Technology Co., Ltd.",CN
118.145.242.127,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,137718,"Beijing Volcano Engine Technology Co., Ltd.",CN
118.163.119.135,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,3462,HiNet (Chunghwa Telecom),TW
118.174.172.51,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,23969,TOT Public Company Limited,TH
118.175.251.111,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,23969,TOT Public Company Limited,TH
118.179.135.69,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,23956,AmberIT Limited,BD
118.193.36.107,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,HK
118.193.36.31,DShield daily sources,https://feeds.dshield.org/feeds/daily_sources,2026-09-26T09:22:24.411998+00:00,135377,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,HK
